# CRC simbol yang diminta modul vendor Infinity-X 3.12 (vendor_dlkm + vendor_boot), format: crc<TAB>simbol<TAB>contoh-modul
0xcbe056f2	drm_helper_hpd_irq_event	msm_drm.ko
0x61c378c0	drm_helper_mode_fill_fb_struct	msm_drm.ko
0x2779624c	drm_helper_probe_single_connector_modes	msm_drm.ko
0x9ec8fb1e	drm_ioctl	msm_drm.ko
0xa09e6fcb	drm_irq_install	msm_drm.ko
0x9f7dd33e	drm_irq_uninstall	msm_drm.ko
0xcb066c4a	drm_is_current_master	msm_drm.ko
0xe58032b4	drm_kms_helper_poll_disable	msm_drm.ko
0x908aa9a1	drm_kms_helper_poll_enable	msm_drm.ko
0x66c1a456	drm_kms_helper_poll_fini	msm_drm.ko
0x89f7b524	drm_kms_helper_poll_init	msm_drm.ko
0xf0517d7a	drm_mm_init	msm_drm.ko
0xb4032484	drm_mm_insert_node_in_range	msm_drm.ko
0x4b7ebf95	drm_mm_remove_node	msm_drm.ko
0x57698a50	drm_mm_takedown	msm_drm.ko
0x6b2a8376	drm_mode_config_cleanup	msm_drm.ko
0xd7b26e13	drm_mode_config_reset	msm_drm.ko
0x8befb073	drm_mode_convert_umode	msm_drm.ko
0x9ce050be	drm_mode_copy	msm_drm.ko
0x81d1f74f	drm_mode_create	msm_drm.ko
0x68029902	drm_mode_create_dp_colorspace_property	msm_drm.ko
0x2ed3c600	drm_mode_debug_printmodeline	msm_drm.ko
0xf457c7f9	drm_mode_duplicate	msm_drm.ko
0x0d9b4753	drm_mode_equal	msm_drm.ko
0x403bd3ea	drm_mode_is_420_only	msm_drm.ko
0x9b95c885	drm_mode_match	msm_drm.ko
0xd1619b01	drm_mode_object_find	msm_drm.ko
0x64424962	drm_mode_object_get	msm_drm.ko
0x3e363f04	drm_mode_object_put	msm_drm.ko
0x315856c1	drm_mode_probed_add	msm_drm.ko
0x4575a0ca	drm_mode_set_crtcinfo	msm_drm.ko
0x4a35d30d	drm_mode_set_name	msm_drm.ko
0xf1b5340a	drm_mode_vrefresh	msm_drm.ko
0x3e5c271d	drm_modeset_acquire_fini	msm_drm.ko
0x18f40ec8	drm_modeset_acquire_init	msm_drm.ko
0xc8a2e63f	drm_modeset_backoff	msm_drm.ko
0x25198153	drm_modeset_drop_locks	msm_drm.ko
0xe375a3e9	drm_modeset_lock	msm_drm.ko
0xc4533e7a	drm_modeset_lock_all	msm_drm.ko
0x67ce5a86	drm_modeset_lock_all_ctx	msm_drm.ko
0x20f84a83	drm_modeset_unlock_all	msm_drm.ko
0x858af71d	drm_object_attach_property	msm_drm.ko
0xbcee8305	drm_object_property_set_value	msm_drm.ko
0x5d1bbe5f	drm_of_component_match_add	msm_drm.ko
0x4ceab6a7	drm_open	msm_drm.ko
0x4d83c597	drm_panel_add	msm_drm.ko
0xc9fbd455	drm_panel_init	msm_drm.ko
0x395cff88	drm_panel_remove	msm_drm.ko
0x1e603acc	drm_plane_cleanup	msm_drm.ko
0x5f0e0b33	drm_plane_create_rotation_property	msm_drm.ko
0x7b227ad9	drm_poll	msm_drm.ko
0x7cac31ca	drm_prime_gem_destroy	msm_drm.ko
0x79319a20	drm_prime_pages_to_sg	msm_drm.ko
0xaa9127be	drm_property_blob_get	msm_drm.ko
0x11152d5f	drm_property_blob_put	msm_drm.ko
0x38d1c351	drm_property_create	msm_drm.ko
0x44dc4203	drm_property_create_bitmask	msm_drm.ko
0xca6b1aea	drm_property_create_blob	msm_drm.ko
0x03378688	drm_property_create_enum	msm_drm.ko
0x574cd639	drm_property_create_range	msm_drm.ko
0x16e56081	drm_property_lookup_blob	msm_drm.ko
0xe0db97f8	drm_read	msm_drm.ko
0x331ce3aa	drm_release	msm_drm.ko
0xdf666902	drm_rotation_simplify	msm_drm.ko
0xc6ff96a5	drm_send_event_locked	msm_drm.ko
0x00474501	drm_set_preferred_mode	msm_drm.ko
0x9a48b69b	drm_universal_plane_init	msm_drm.ko
0xac2edca8	drm_vblank_init	msm_drm.ko
0xc02b8bb8	drm_wait_one_vblank	msm_drm.ko
0x93227e53	drmm_mode_config_init	msm_drm.ko
0x2134d002	dst_release	rmnet_wlan.ko
0x9624fa3f	dump_enabled	cnss2.ko,frpc-adsprpc.ko,icnss2.ko
0x6b2dc060	dump_stack	camera.ko,qca_cld3_adrastea.ko
0x827e1248	dup_gh_sgl_desc_to_sgt	mem_buf.ko
0xc61dac55	dwc3_msm_set_dp_mode	msm_drm.ko
0xfcec0987	enable_irq	aw882xx_dlkm.ko,bcl_pmic5.ko,camera.ko...
0x335c570f	enable_percpu_irq	qcom_wdt_core.ko
0x04b8d8d5	eth_mac_addr	asix.ko,rndisipam.ko,wil6210.ko
0x9d87af68	eth_platform_get_mac_address	asix.ko,ax88179_178a.ko
0x7e6b876f	eth_type_trans	cfg80211.ko,qca_cld3_adrastea.ko,rndisipam.ko...
0x4b633b2a	eth_validate_addr	asix.ko,ax88179_178a.ko,wil6210.ko
0x8ae479d2	ether_setup	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0xda9a2b40	ethtool_op_get_link	ax88179_178a.ko
0xd46f0bf1	ethtool_op_get_ts_info	ax88179_178a.ko
0x7c087dd1	event_triggers_call	arm_smmu.ko,camera.ko,cfg80211.ko...
0xd67364f7	eventfd_ctx_fdget	gh_virtio_backend.ko
0x1fa1b0a1	eventfd_ctx_fileget	gh_virtio_backend.ko
0x941f2aaa	eventfd_ctx_put	gh_virtio_backend.ko
0x41ed3cec	eventfd_ctx_remove_wait_queue	gh_virtio_backend.ko
0xdf0f75c6	eventfd_signal	gh_virtio_backend.ko
0x81b79cd8	extcon_get_edev_by_phandle	dwc3-msm.ko
0x8ba9dd33	extcon_get_edev_name	dwc3-msm.ko
0x5646823a	extcon_get_property	dwc3-msm.ko,phy-msm-snps-hs.ko
0x652bbe55	extcon_get_state	dwc3-msm.ko,msm_ext_display.ko,phy-msm-snps-hs.ko
0x38e5e394	extcon_register_notifier	dwc3-msm.ko
0x8ec996af	extcon_set_property	phy-msm-snps-hs.ko
0xeb795f74	extcon_set_property_capability	phy-msm-snps-hs.ko,qti_battery_charger_main.ko
0x42e7846b	extcon_set_state	eud.ko
0xafb7a5e0	extcon_set_state_sync	eud.ko,mbhc_dlkm.ko,msm_ext_display.ko...
0xa547f5ab	fast_smmu_init_mapping	arm_smmu.ko
0x2bec64d1	fast_smmu_put_dma_cookie	arm_smmu.ko
0x868ee60d	fasync_helper	sg.ko
0x477cd9ea	fd_install	mem_buf.ko,msm_drm.ko,msm_kgsl.ko...
0xedea10b6	fget	mem_buf.ko,mem_buf_dev.ko,smcinvoke_mod.ko
0x95c3c606	find_get_pid	msm-eva.ko
0xb6a68816	find_last_bit	gpi.ko,hyp_core_ctl.ko,mhi.ko...
0xc0a3d105	find_next_bit	arm_smmu.ko,camera.ko,coresight.ko...
0x479c3c86	find_next_zero_bit	arm_smmu.ko,camera.ko,goodix_fod.ko...
0x948eede7	find_snd_usb_substream	snd-usb-audio-qmi.ko
0x467b4f22	find_task_by_vpid	msm_sysstats.ko
0x87951235	find_vma	frpc-adsprpc.ko,msm_kgsl.ko
0x0a7b5129	find_vpid	hung_task_enh.ko,sched-walt.ko
0x92540fbf	finish_wait	audio_pkt_dlkm.ko,audio_prm_dlkm.ko,camera.ko...
0x3ab5db03	firmware_request_from_smcinvoke	hdcp.ko
0x00be9455	firmware_request_nowarn	camera.ko,cnss2.ko,qca_cld3_adrastea.ko...
0x2f7f02bb	fixed_size_llseek	mtd.ko
0xcb0082ac	flush_dcache_page	zram.ko
0x55339365	flush_delayed_fput	mem_buf.ko
0x1148c0ea	flush_delayed_work	dwc3-msm.ko,msm_drm.ko,sdhci-msm.ko
0x4735ac17	flush_work	bcl_soc.ko,cfg80211.ko,coresight-tmc.ko...
0x42160169	flush_workqueue	camera.ko,cdsprm.ko,dwc3-msm.ko...
0x33fe4bbd	fput	gh_virtio_backend.ko,mem_buf.ko,mem_buf_dev.ko...
0x9e5c5bed	free_io_pgtable_ops	qcom_iommu_util.ko
0xc1514a3b	free_irq	bwmon.ko,cnss2.ko,focaltech_3683g.ko...
0xc0b1aa58	free_netdev	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x4302d0eb	free_pages	arm_smmu.ko,gh_virtio_backend.ko,ipam.ko...
0xc9ec4e21	free_percpu	coresight.ko,qcom_wdt_core.ko,rmnet_core.ko...
0xbc6bec66	free_percpu_irq	qcom_wdt_core.ko
0xfcd7b974	freezing_slow_path	smcinvoke_mod.ko
0x28498a88	freq_qos_add_request	hyp_core_ctl.ko,mi_thermal_interface.ko,msm_performance.ko...
0x894967be	freq_qos_remove_request	hyp_core_ctl.ko,mi_thermal_interface.ko,msm_performance.ko...
0x2eec24ef	freq_qos_update_request	hyp_core_ctl.ko,mi_thermal_interface.ko,msm_performance.ko...
0xd996b3ba	freq_scale	sched-walt.ko
0x0a553821	fsa4480_reg_notifier	mbhc_dlkm.ko,msm_drm.ko
0x3d8b5680	fsa4480_switch_event	machine_dlkm.ko,msm_drm.ko
0xf269d51a	fsa4480_unreg_notifier	mbhc_dlkm.ko,msm_drm.ko
0x896d7854	fsync_bdev	zram.ko
0x15609a5e	fwnode_find_reference	coresight-cti.ko
0x8711b8f5	fwnode_get_next_child_node	coresight-cti.ko
0xe8b6d96e	fwnode_handle_get	coresight.ko
0x6a4af073	fwnode_handle_put	coresight-cti.ko,coresight.ko
0x25f6bb4f	fwnode_property_present	coresight-cti.ko,coresight-replicator.ko,coresight-tmc.ko...
0x98d630d4	fwnode_property_read_string	coresight-cti.ko
0xc4b43a7c	fwnode_property_read_u32_array	coresight-cti.ko,coresight-tmc.ko
0xea124bd1	gcd	cfg80211.ko
0x8313ddbe	gdsc_debug_print_regs	clk-qcom.ko
0xbefa51a3	gen_pool_add_owner	camera.ko,qcom-scm.ko,qcom_dma_heaps.ko...
0x2b593aa8	gen_pool_alloc_algo_owner	camera.ko,qcom-scm.ko,qcom_dma_heaps.ko...
0xd0d3f0a4	gen_pool_avail	qcom_dma_heaps.ko
0xb737b185	gen_pool_best_fit	qcom-scm.ko
0xced0f4d4	gen_pool_create	camera.ko,qcom-scm.ko,qcom_dma_heaps.ko...
0x6c224cda	gen_pool_destroy	camera.ko,qcom-scm.ko,qcom_dma_heaps.ko...
0x3f4bd846	gen_pool_first_fit_order_align	qcom_iommu_util.ko
0x060ba97c	gen_pool_free_owner	camera.ko,qcom-scm.ko,qcom_dma_heaps.ko...
0x1f557414	gen_pool_has_addr	qcom_iommu_util.ko
0x96e5d30f	gen_pool_set_algo	qcom-scm.ko,qcom_iommu_util.ko
0x2464da17	gen_pool_size	qcom_dma_heaps.ko
0x7d0ba682	gen_pool_virt_to_phys	qcom-scm.ko,qcom_iommu_util.ko
0xca0e26f1	generic_device_group	arm_smmu.ko
0x7ceaf0d5	generic_handle_irq	msm_drm.ko,pci-msm-drv.ko,pinctrl-msm.ko...
0x5603b84d	generic_iommu_put_resv_regions	arm_smmu.ko,qcom_iommu_util.ko
0x8050b7b0	generic_mii_ioctl	asix.ko,ax88179_178a.ko
0x5ceb8c8b	generic_shutdown_super	mtd.ko
0xcdbb58a3	geni_abort_m_cmd	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x9bce3948	geni_abort_s_cmd	msm_geni_serial.ko
0xea9a2e73	geni_cancel_m_cmd	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xbcef4f98	geni_cancel_s_cmd	msm_geni_serial.ko
0x5cc7a5f4	geni_read_reg	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xfa7d3ef5	geni_read_reg_nolog	i2c-msm-geni.ko,msm_geni_serial.ko
0x895f9c76	geni_se_clk_freq_match	msm_geni_serial.ko,spi-msm-geni.ko
0xc2ef4728	geni_se_dump_dbg_regs	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xbeae67c3	geni_se_init	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x7fa64134	geni_se_iommu_alloc_buf	msm_geni_serial.ko
0x7c802d78	geni_se_iommu_free_buf	msm_geni_serial.ko
0x6fee0b20	geni_se_iommu_map_buf	i2c-msm-geni.ko,spi-msm-geni.ko
0xeb8019fb	geni_se_iommu_unmap_buf	i2c-msm-geni.ko,spi-msm-geni.ko
0xe2589995	geni_se_qupv3_hw_version	msm_geni_serial.ko,spi-msm-geni.ko
0xfc3edb20	geni_se_resources_init	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x6bdfc869	geni_se_rx_dma_prep	i2c-msm-geni.ko,spi-msm-geni.ko
0xebbfc784	geni_se_rx_dma_start	msm_geni_serial.ko
0x10106876	geni_se_rx_dma_unprep	i2c-msm-geni.ko,spi-msm-geni.ko
0x6137ffe9	geni_se_select_mode	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x0ec03692	geni_se_tx_dma_prep	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x2e9664a3	geni_se_tx_dma_unprep	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xd64d405d	geni_setup_m_cmd	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x7ef12c92	geni_setup_s_cmd	msm_geni_serial.ko
0x79376c1a	geni_write_reg	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x475f5474	geni_write_reg_nolog	msm_geni_serial.ko
0x16419950	genl_register_family	cfg80211.ko,cnss2.ko,cnss_nl.ko...
0xba77d960	genl_unregister_family	cfg80211.ko,cnss2.ko,cnss_nl.ko...
0x9437a88a	genlmsg_multicast_allns	cfg80211.ko
0x01e93bf3	genlmsg_put	cfg80211.ko,cnss2.ko,icnss2.ko...
0x4698285f	genphy_resume	asix.ko
0xdaf5597b	get_adc_tm	icnss2.ko
0x96478687	get_bam2bam_connection_info	usb_f_qdss.ko
0xb82b0b91	get_client_env_object	hdcp.ko
0xc9e0f27d	get_cpu_device	cdsprm.ko,cpu_hotplug.ko,frpc-adsprpc.ko...
0x54f79951	get_device	audpkt_ion_dlkm.ko,coresight.ko,glink_pkt.ko...
0xd4a0a2a0	get_each_dmabuf	minidump.ko
0x7328b659	get_each_object_track	minidump.ko
0xfd565b9b	get_governor_parent_kobj	sched-walt.ko
0x1b138c6d	get_hw_country_version	camera.ko,cnss2.ko,icnss2.ko
0x89a009ef	get_hw_id_value	machine_dlkm.ko
0x4766f8d8	get_hw_version_platform	camera.ko,cnss2.ko,icnss2.ko...
0x28205f0e	get_matching_swr_slave_device	wcd937x_dlkm.ko,wcd938x_dlkm.ko
0x489e7e67	get_net_ns_by_fd	cfg80211.ko
0xaba78336	get_net_ns_by_pid	cfg80211.ko
0x6eaac564	get_pfnblock_flags_mask	mem-offline.ko
0xbc64d1ef	get_pid_task	hung_task_enh.ko,msm-eva.ko,sched-walt.ko
0x5c6563cd	get_qdss_bam_connection_info	coresight-tmc.ko
0x4672870a	get_qdss_bam_info	usb_f_qdss.ko
0x79aa04a2	get_random_bytes	asix.ko,ax88179_178a.ko,camera.ko...
0xd36dc10c	get_random_u32	msm_kgsl.ko
0x706be35a	get_rx_fifo_depth	msm_geni_serial.ko,spi-msm-geni.ko
0x1c7db96f	get_se_m_fw	msm_geni_serial.ko
0x7fc076f4	get_se_proto	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xdad8715a	get_se_s_fw	msm_geni_serial.ko
0x1de4ccb2	get_sg_io_hdr	sg.ko
0xc0a2a58a	get_slabinfo	minidump.ko
0x7e626177	get_task_mm	sched-walt.ko
0x7e7f62c7	get_task_pid	msm_kgsl.ko
0x3628c905	get_tx_fifo_depth	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xc19e921e	get_tx_fifo_width	msm_geni_serial.ko,spi-msm-geni.ko
0x669cfa6c	get_ufs_qcom_phy	phy-qcom-ufs-qmp-14nm.ko,phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko...
0x911274de	get_unmapped_area	msm_kgsl.ko
0xa843805a	get_unused_fd_flags	mem_buf.ko,msm_drm.ko,msm_kgsl.ko...
0xdcd60e5a	get_user_pages	msm_kgsl.ko
0xf09b5d9a	get_zeroed_page	ipam.ko,qti_battery_charger_main.ko,rmnet_shs.ko
0xef464c28	getboottime64	msm_kgsl.ko
0x7d359b5c	gfp_zone	qcom_dma_heaps.ko
0x6ec392c4	gh_arch_validate_vm_exited_notif	gh_rm_drv.ko
0x305fb1d6	gh_dbl_populate_cap_info	gh_rm_drv.ko
0xa4c7ae04	gh_dbl_reset_cap_info	gh_rm_drv.ko
0x682a3a6b	gh_dbl_rx_register	qrtr-gunyah.ko
0x5ba5a53d	gh_dbl_rx_unregister	qrtr-gunyah.ko
0xf3de714a	gh_dbl_send	qrtr-gunyah.ko
0xe32600ac	gh_dbl_tx_register	qrtr-gunyah.ko
0x307ec99b	gh_dbl_tx_unregister	qrtr-gunyah.ko
0x7bdc5a29	gh_get_irq	gh_rm_drv.ko
0x820e0985	gh_get_virq	gh_rm_drv.ko
0xa1bfeb77	gh_irq_accept	msm_drm.ko
0xfacd6f60	gh_irq_lend_notify	focaltech_fts.ko,msm_drm.ko,nt36xxx-i2c.ko
0x14f3cfad	gh_irq_lend_v2	focaltech_fts.ko,msm_drm.ko,nt36xxx-i2c.ko
0x0913be50	gh_irq_reclaim	focaltech_fts.ko,msm_drm.ko,nt36xxx-i2c.ko
0x4c522be3	gh_irq_release	msm_drm.ko
0x2455d9df	gh_irq_release_notify	msm_drm.ko
0x73ec8a97	gh_irq_wait_for_lend_v2	msm_drm.ko
0xb61451eb	gh_mem_notifier_register	focaltech_fts.ko,msm_drm.ko,nt36xxx-i2c.ko
0x2d06579b	gh_mem_notifier_unregister	focaltech_fts.ko,msm_drm.ko,nt36xxx-i2c.ko
0x765f8970	gh_msgq_populate_cap_info	gh_rm_drv.ko
0xb50abe5c	gh_msgq_probe	gh_rm_drv.ko
0xd9338e14	gh_msgq_recv	gh_rm_drv.ko,mem_buf.ko,msm_drm.ko
0x2e907c70	gh_msgq_register	gh_rm_drv.ko,mem_buf.ko,msm_drm.ko
0xf2d1bacc	gh_msgq_reset_cap_info	gh_rm_drv.ko
0xd9649238	gh_msgq_send	gh_rm_drv.ko,mem_buf.ko,msm_drm.ko
0xb553bdf3	gh_msgq_unregister	gh_rm_drv.ko,mem_buf.ko,msm_drm.ko
0xeaf702db	gh_put_irq	gh_rm_drv.ko
0xcdc9acde	gh_put_virq	gh_rm_drv.ko
0x81bb9691	gh_rm_console_close	hvc_gunyah.ko
0x4d1517ee	gh_rm_console_flush	hvc_gunyah.ko
0x66ee5c0c	gh_rm_console_open	hvc_gunyah.ko
0xe93711a2	gh_rm_console_write	hvc_gunyah.ko
0x54638286	gh_rm_get_vm_id_info	guestvm_loader.ko
0xbffea94c	gh_rm_get_vm_name	gh_irq_lend.ko,hvc_gunyah.ko
0x335865f7	gh_rm_get_vmid	focaltech_fts.ko,gh_irq_lend.ko,gh_virtio_backend.ko...
0x71ebefc5	gh_rm_irq_to_virq	gh_irq_lend.ko
0xd22a3b48	gh_rm_mem_accept	mem_buf_dev.ko,msm_drm.ko
0x033dbdb7	gh_rm_mem_donate	mem_buf_dev.ko
0xdbeefff8	gh_rm_mem_lend	focaltech_fts.ko,guestvm_loader.ko,mem_buf_dev.ko...
0xb5006d01	gh_rm_mem_notify	focaltech_fts.ko,msm_drm.ko,nt36xxx-i2c.ko
0x7d6144cd	gh_rm_mem_reclaim	focaltech_fts.ko,gh_virtio_backend.ko,guestvm_loader.ko...
0x4884e997	gh_rm_mem_release	mem_buf_dev.ko,msm_drm.ko
0xfd527caf	gh_rm_mem_share	gh_virtio_backend.ko,mem_buf_dev.ko,qrtr-gunyah.ko
0xa7f031f9	gh_rm_populate_hyp_res	guestvm_loader.ko
0x7cf771df	gh_rm_register_notifier	gh_irq_lend.ko,gh_mem_notifier.ko,guestvm_loader.ko...
0x95ebf38d	gh_rm_reset_vcpu_affinity_cb	hyp_core_ctl.ko
0x6ed5244e	gh_rm_reset_vpm_grp_cb	hyp_core_ctl.ko
0x48db628d	gh_rm_set_vcpu_affinity_cb	hyp_core_ctl.ko
0x5159447f	gh_rm_set_virtio_mmio_cb	gh_virtio_backend.ko
0xb0cd622d	gh_rm_set_vpm_grp_cb	hyp_core_ctl.ko
0x4fd830d5	gh_rm_unregister_notifier	gh_irq_lend.ko,gh_mem_notifier.ko,hvc_gunyah.ko...
0x89079a32	gh_rm_unset_virtio_mmio_cb	gh_virtio_backend.ko
0xd24cfe55	gh_rm_virq_to_irq	gh_irq_lend.ko
0x70586f69	gh_rm_vm_alloc_vmid	guestvm_loader.ko
0xa2f900bd	gh_rm_vm_irq_accept	gh_irq_lend.ko
0x8dc3c039	gh_rm_vm_irq_accept_notify	gh_irq_lend.ko
0xf6a937b4	gh_rm_vm_irq_lend	gh_irq_lend.ko
0xc9206468	gh_rm_vm_irq_lend_notify	gh_irq_lend.ko
0x312f9fb3	gh_rm_vm_irq_reclaim	gh_irq_lend.ko
0xfbaecf52	gh_rm_vm_irq_release	gh_irq_lend.ko
0x680df70c	gh_rm_vm_irq_release_notify	gh_irq_lend.ko
0x7f8b025f	gh_rm_vm_start	guestvm_loader.ko
0x4b0a3f52	gic_nonsecure_priorities	audio_pkt_dlkm.ko,aw882xx_dlkm.ko,btpower.ko...
0x14da596c	gic_resume	msm_show_resume_irq.ko
0xa88e74ee	glink_native_pm_ops	glink_probe.ko
0xac10b46f	gov_attr_set_init	sched-walt.ko
0xd6de6d04	gov_attr_set_put	sched-walt.ko
0x16578d01	governor_sysfs_ops	sched-walt.ko
0xd32d36e7	gpi_dump_for_geni	i2c-msm-geni.ko
0xfe990052	gpio_free	aw882xx_dlkm.ko,btpower.ko,camera.ko...
0xb0d1656c	gpio_free_array	camera.ko
0x47229b5c	gpio_request	btpower.ko,cnss2.ko,focaltech_3683g.ko...
0x403f9529	gpio_request_one	camera.ko,nt36xxx-i2c.ko,nt36xxx-spi.ko
0x2c531865	gpio_to_desc	aw882xx_dlkm.ko,btpower.ko,camera.ko...
0x64370fe3	gpiochip_add_data_with_key	pinctrl-msm.ko,pinctrl-spmi-gpio.ko,pinctrl-spmi-mpp.ko...
0x42c032e6	gpiochip_add_pin_range	pinctrl-msm.ko,pinctrl-spmi-gpio.ko,pinctrl-spmi-mpp.ko...
0x55a9ebb2	gpiochip_generic_free	pinctrl-msm.ko,pinctrl-spmi-gpio.ko,pinctrl-spmi-mpp.ko...
0xb87c0c9f	gpiochip_generic_request	pinctrl-msm.ko,pinctrl-spmi-gpio.ko,pinctrl-spmi-mpp.ko...
0x60fe6854	gpiochip_get_data	pinctrl-msm.ko,pinctrl-spmi-gpio.ko,pinctrl-spmi-mpp.ko...
0xe71c5570	gpiochip_line_is_valid	pinctrl-msm.ko
0x1af638e6	gpiochip_lock_as_irq	pinctrl-msm.ko
0xc4cd666f	gpiochip_remove	pinctrl-msm.ko,pinctrl-spmi-gpio.ko,pinctrl-spmi-mpp.ko...
0x918a23c0	gpiochip_unlock_as_irq	pinctrl-msm.ko
0x1a93828e	gpiod_direction_input	btpower.ko,cnss2.ko,focaltech_3683g.ko...
0x3efd4fdd	gpiod_direction_output	phy-generic.ko
0x63baf885	gpiod_direction_output_raw	btpower.ko,camera.ko,cnss2.ko...
0x396e8690	gpiod_get_optional	qti-fixed-regulator.ko
0x9a7402a8	gpiod_get_raw_value	btpower.ko,cnss2.ko,focaltech_3683g.ko...
0x07ee96f3	gpiod_get_raw_value_cansleep	aw882xx_dlkm.ko,camera.ko,fs19xx_dlkm.ko...
0x6606192c	gpiod_get_value	phy-generic.ko
0x19e6a6a1	gpiod_put	qti-fixed-regulator.ko
0xfbc84afe	gpiod_set_raw_value	aw882xx_dlkm.ko,btpower.ko,cnss2.ko...
0xd98115d2	gpiod_set_raw_value_cansleep	aw882xx_dlkm.ko,camera.ko,fs19xx_dlkm.ko
0xf8677ec1	gpiod_set_value_cansleep	phy-generic.ko,ufs_qcom.ko
0x0a471896	gpiod_to_irq	aw882xx_dlkm.ko,cnss2.ko,focaltech_3683g.ko...
0x34526b5f	gpr_driver_unregister	audio_pkt_dlkm.ko,audio_prm_dlkm.ko,spf_core_dlkm.ko
0x66e00834	gpr_get_q6_state	audio_prm_dlkm.ko
0x2ee7045d	gpr_send_pkt	audio_pkt_dlkm.ko,audio_prm_dlkm.ko,spf_core_dlkm.ko
0x9f54ead7	gro_cells_destroy	rmnet_core.ko
0xe6bba9d6	gro_cells_init	rmnet_core.ko
0xdbaa53a7	gro_cells_receive	rmnet_core.ko
0x4aeed581	gsi_alloc_channel	ipam.ko
0x4440f85c	gsi_alloc_channel_ee	ipam.ko
0x434e8274	gsi_alloc_evt_ring	ipam.ko
0x75a63ffb	gsi_config_channel_mode	ipam.ko
0x20688075	gsi_configure_regs	ipam.ko
0x82476bba	gsi_dealloc_channel	ipam.ko
0x05da4216	gsi_dealloc_evt_ring	ipam.ko
0x7a2175df	gsi_deregister_device	ipam.ko
0x2dd5ef5a	gsi_enable_flow_control_ee	ipam.ko
0x9be2f9a9	gsi_enable_fw	ipam.ko
0xa9a99ac1	gsi_flow_control_ee	ipam.ko
0x68184311	gsi_get_chan_poll_mode	ipam.ko
0x79d70395	gsi_get_chan_props_db_in_bytes	ipam.ko
0xe102c194	gsi_get_chan_prot_type	ipam.ko
0x04e0546e	gsi_get_chan_state	ipam.ko
0x0a3265d4	gsi_get_chan_stop_stm	ipam.ko
0x3f0404d0	gsi_get_drop_stats	ipam.ko
0x979778d1	gsi_get_evt_ring_len	ipam.ko
0x7d7d7a72	gsi_get_evt_ring_re_size	ipam.ko
0x139c05cb	gsi_get_evt_ring_rp	ipam.ko
0x3a57a245	gsi_get_inst_ram_offset_and_size	ipam.ko
0x9775a36e	gsi_get_peripheral_ee	ipam.ko
0xd118057d	gsi_get_refetch_reg	ipam.ko
0x9d093b9c	gsi_get_ring_len	ipam.ko
0x77d468d0	gsi_get_wp	ipam.ko
0x174a6ffc	gsi_halt_channel_ee	ipam.ko
0x86ae1c82	gsi_is_channel_empty	ipam.ko
0xdda5bbc6	gsi_map_base	ipam.ko
0x03dcebd1	gsi_map_virtual_ch_to_per_ep	ipam.ko
0xaaaba345	gsi_ntn3_client_stats_get	ipam.ko
0xa378b933	gsi_pending_irq_type	ipam.ko
0xae102122	gsi_poll_channel	ipam.ko
0x63c5ed4a	gsi_poll_n_channel	ipam.ko
0x3bcfe6d2	gsi_query_channel_db_addr	ipam.ko
0xf6663290	gsi_query_channel_info	ipam.ko
0xc740e84a	gsi_query_device_msi_addr	ipam.ko
0xa7cd6f4f	gsi_query_evt_ring_db_addr	ipam.ko
0x7760f9dd	gsi_query_flow_control_state_ee	ipam.ko
0xabad466b	gsi_query_msi_addr	ipam.ko
0x9b52625b	gsi_queue_xfer	ipam.ko
0x408c8697	gsi_read_chan_ring_bp	ipam.ko
0xad628886	gsi_read_chan_ring_rp	ipam.ko
0x59cc640a	gsi_read_chan_ring_wp	ipam.ko
0x913861aa	gsi_read_channel_scratch	ipam.ko
0xbaa2892b	gsi_read_event_ring_bp	ipam.ko
0x4e2a0ede	gsi_read_event_ring_wp	ipam.ko
0xa6ba2653	gsi_read_wdi3_channel_scratch2_reg	ipam.ko
0xed9c261c	gsi_register_device	ipam.ko
0x0ba2ab43	gsi_reset_channel	ipam.ko
0xc132ed6e	gsi_reset_evt_ring	ipam.ko
0x7133aed0	gsi_ring_ch_ring_db	ipam.ko
0x34eb0e78	gsi_ring_evt_doorbell_polling_mode	ipam.ko
